FLT_ARL_IATA,FLT_ROUTE,FLT_DATE,FLT_AIRCRAFT
OO,Haikou to Sydney,December 2018,A330-300
OO,Beijing to Auckland via Shenzhen,December 2018,Boeing 787 / A330
OO,Los Angeles to Chengdu,November 2018,Boeing 787
OO,Tel Aviv to Beijing via Guangzhou,November 2018,Boeing 787 / A330
OO,Seattle to Beijing,November 2018,Boeing 787-9
OO,Melbourne to Xi’an,November 2018,NONE
OO,Shenzhen to Zurich,November 2018,Boeing 787-9
OO,Toronto to Beijing,November 2018,Boeing 787-9
OO,Shanghai to Brussels,October 2018,Boeing 787-9
OO,Beijing to Shenzhen,November 2018,A350-900
OO,Toronto to Beijing,October 2018,Boeing 787
OO,San Jose to Beijing ,October 2018,Boeing 787-9
OO,Beijing to Boston,October 2018,Boeing 787-9
OO,Taipei to Beijing,September 2018,NONE
OO,Seattle to Shanghai,September 2018,NONE
OO,Beijing to Boston,September 2018,Boeing 787-9
OO,Taipei to Xian,September 2018,Boeing 737-800
OO,Chengdu to Los Angeles,October 2017,NONE
OO,Beijing to Toronto,July 2018,Boeing 787-9
OO,Beijing to Toronto,August 2018,Boeing 787
OO,Tel Aviv to Guangzhou via Beijing,July 2018,A330
OO,Chengdu to New York,August 2018,Boeing 787-8
OO,Brussels to Chengdu via Beijing,August 2018,A330-300
OO,Bejing to Las Vegas,July 2018,Boeing 787
OO,Sydney to Beijing via Changsha,July 2018,NONE
OO,Beijing to San Jose,June 2018,NONE
OO,Beijing to Seattle,June 2018,Boeing 787-9
OO,Seattle to Beijing,June 2018,Boeing 787-9
OO,Toronto to Beijing,June 2018,Boeing 787-9
OO,Prague to Beijing,May 2018,NONE
GJ,"Honolulu to Portland, OR",July 2023,NONE
GJ,JFK New York to Sydney Australia via Honolulu,July 2023,NONE
GJ,Hilo to Sydney via Honolulu,April 2023,NONE
GJ,Kahului to Honolulu ,June 2023,NONE
GJ,Hilo to Kahului via Honolulu,May 2023,Boeing
GJ,Honolulu to Kahului,April 2023,Boeing 717
GJ,Lihue to Kahului via Honolulu,May 2023,NONE
GJ,Kona to Honolulu,May 2023,NONE
GJ,Kahului to Los Angeles,May 2023,NONE
GJ,Honolulu to Hilo,May 2023,NONE
GJ,Hilo to Honolulu,May 2023,NONE
GJ,Kailua-Kona to Honolulu,March 2023,NONE
GJ,Honolulu to Seattle via Maui,May 2023,NONE
GJ,Maui to Honolulu,May 2023,NONE
GJ,Atlanta to Hawaii,May 2023,NONE
GJ,Seattle to Maui,May 2023,NONE
GJ,Honolulu to Lihue,May 2023,NONE
GJ,Portland to Kahului ,November 2022,NONE
GJ,Honolulu to Portland ,April 2023,NONE
GJ,Honolulu to Los Angeles,April 2023,NONE
GJ,Honolulu Seattle ,April 2023,NONE
GJ,Seattle to Maui,March 2023,NONE
GJ,Honolulu to Los Angeles,March 2023,NONE
GJ,Honolulu to San Diego via Kahului,March 2023,NONE
GJ,Maui to Honolulu,March 2023,NONE
GJ,Hilo to Honolulu,March 2023,NONE
GJ,Honolulu to Las Vegas,February 2023,NONE
GJ,Honolulu to New York,July 2022,NONE
GJ,Maui to Lihue via Honolulu,March 2023,NONE
GJ,San Francisco to Sydney via Honolulu,March 2023,NONE
GJ,Kansai to New York via Honolul,February 2023,A330
GJ,Los Angeles to Honolulu,February 2023,NONE
GJ,San Francisco to Honolulu,February 2023,NONE
GJ,Kona to Boston,February 2023,NONE
GJ,Honolulu to Seoul,January 2023,A330
GJ,Kona to Honolulu,January 2023,NONE
GJ,San Francisco to Honolulu,July 2022,NONE
GJ,Honolulu to Sacramento,January 2023,NONE
GJ,Honolulu to Phoenix,December 2022,NONE
GJ,Maui to Seattle,December 2022,NONE
GJ,Las Vegas to Honolulu,December 2022,NONE
GJ,Sacramento to Honolulu,December 2022,NONE
GJ,KOA to LIH,March 2022,NONE
GJ,Kahalui to Honolulu,November 2022,NONE
GJ,Honolulu to Kona,August 2022,NONE
GJ,Boston to Honolulu,November 2022,NONE
GJ,Oakland to Honolulu,November 2022,NONE
GJ,Honolulu to New York,October 2022,NONE
GJ,Melbourne to Hawaii,October 2022,NONE
GJ,Maui to Honolulu,October 2022,NONE
GJ,Los Angeles to  Maui,October 2022,NONE
GJ,Kahului to Portland,October 2022,NONE
GJ,Los Angels to Honolulu,September 2022,A330
GJ,Honolulu to Kahului,September 2022,NONE
GJ,Honolulu to Maui,August 2022,NONE
GJ,Kona to Oahu,August 2022,NONE
GJ,New York to Honolulu,August 2022,A330-243
GJ,Los Angeles to Kona,August 2022,A321
GJ,Hilo to Lihue,August 2022,NONE
GJ,Seattle to Honolulu,August 2022,NONE
GJ,Las Vegas to Honolulu,August 2022,NONE
GJ,Salt Lake City to Kona via Honolulu,August 2022,NONE
GJ,Honolulu to Hilo ,May 2022,NONE
GJ,Seattle to Kahului ,April 2022,NONE
GJ,Phoenix to Honolulu,July 2022,NONE
GJ,Honolulu to Lihue,July 2022,NONE
GJ,Kahului to Honolulu,July 2022,NONE
GJ,Kahului to Seattle,July 2022,NONE
GJ,Honolulu to Maui,March 2022,NONE
GJ,San Diego to Honolulu,July 2021,NONE
GJ,San Jose to Honolulu,June 2022,NONE
GJ,San Francisco to Honolulu,May 2022,A330
GJ,Hawaii to San Francisco,June 2022,NONE
GJ,Kona to Los Angeles via Honolulu,June 2022,Boeing 717 / A330
GJ,Honolulu to Hilo,May 2022,Boeing 717
GJ,Orlando to Honolulu ,March 2022,A330
GJ,Los Angeles to Lihue via Honolulu,April 2022,NONE
GJ,Sydney to Honolulu,April 2022,NONE
GJ,Honolulu to Las Vegas,April 2022,HA0008
GJ,Honolulu to Las Vegas,March 2022,NONE
GJ,Naha to Honolulu,March 2022,NONE
GJ,Phoenix to Honolulu,September 2021,NONE
GJ,Kahului to Portland,March 2022,NONE
GJ,Kona to Honolulu,March 2022,NONE
GJ,Honolulu to Kahului,March 2022,NONE
GJ,Honolulu to Los Angeles,February 2022,NONE
GJ,Seattle to Honolulu,March 2021,NONE
GJ,Honolulu to Kahului ,February 2022,Boeing 717
GJ,Kahului to Honolulu,February 2022,B712
GJ,Hawaii to Sacramento,February 2022,NONE
GJ,Los Angeles to Honolulu,February 2022,A330
GJ,Honolulu to New York,January 2022,NONE
GJ,Honolulu to Kona ,January 2022,NONE
GJ,Honolulu to Hilo,January 2022,NONE
GJ,Las Vegas to Honolulu,December 2021,NONE
GJ,Lihue to Honolulu,December 2021,NONE
GJ,Oakland to Kauai,December 2021,NONE
II,Dublin to New York JFK,July 2022,NONE
II,Montego Bay to Toronto,December 2019,A330-200
II,Orlando to London Gatwick,September 2019,A330
II,Holguin to London Gatwick,October 2019,A330
II,Lisbon to Salvador,December 2018,Airbus 330
II,Salvador to Lisbon,January 2019,NONE
II,Amsterdam to New York,December 2018,A340-300
II,Bandar seri Begawan to Melbourne,October 2018,NONE
II,Toronto to Porto via Montreal,September 2018,A340-300
II,Gatwick to New York,August 2018,A380
II,Orlando to Manchester,July 2017,A330
II,Auckland to Honolulu,May 2018,NONE
II,Paris CDG to Los Angeles,May 2018,A340
II,Gatwick to New York,March 2018,A330
II,Manchester to Orlando,June 2017,A300
II,Los Angeles to Gatwick,February 2017,NONE
II,LIS to REC,April 2016,unkonwn
II,LIS to SSA,December 2015,A330
II,CTG to LGW,January 2016,A330
II,Stansted to Antalya,August 2015,A330
II,Natal to Lisbon,July 2015,A330
XL,Kathmandu to Riyadh,May 2021,NONE
UT,Chisinau KIV to Venice VCE,June 2023,A319
UT,Bucharest to Cluj,November 2022,NONE
UT,Bucharest-Brussels,December 2022,A320
UT,TImisoara to Bucharest,August 2022,NONE
RN,Hong Kong to Bangkok,June 2023,NONE
RN,Hong Kong to Tokyo,April 2023,A330-300
RN,Hong Kong to Taipei,April 2023,A320
RN,Hong Kong to Bangkok,March 2023,A333
RN,Manila to Tokyo via Hong Kong,February 2023,NONE
RN,Bangkok to Hong Kong,December 2022,A330-343
RN,Bangkok to Hong Kong,February 2020,NONE
RN,Vancouver to Hong Kong,January 2020,NONE
RN,Hong Kong to Beijing,December 2019,A330
RN,Vancouver to Beijing via Hong Kong,December 2019,NONE
RN,Bangkok to Osaka via Hong Kong,November 2019,NONE
RN,Hong Kong to Taipei,October 2019,A330
RN,Bangkok to Hong Kong,October 2019,A330-343
RN,Vancouver to Bangkok via Hong Hong,September 2019,NONE
RN,Los Angeles to Bangkok via Hong Kong,September 2019,A350 / A330
RN,Hong Kong to Vancouver,August 2019,NONE
RN,Hong Kong to Bangkok,July 2019,NONE
RN,Okinawa to Hong Kong,July 2019,NONE
RN,Beijing to Hong Kong,March 2019,A350-900
RN,Bangkok to Los Angeles via Hong Kong,March 2019,NONE
RN,Hong Kong to Okinawa,April 2019,A330-300
RN,Shanghai to Hong Kong,April 2019,A350
RN,Bangkok to Vancouver via Hong Kong,April 2019,NONE
RN,Los Angeles to Bangkok via Hong Kong,March 2019,A350/A330
RN,San Francisco to Hong Kong,March 2019,A350
RN,Auckland to Hong Kong,March 2019,NONE
RN,Los Angeles to Hong Kong,January 2019,NONE
RN,Hong Kong to Bangkok,January 2019,A330
RN,Osaka to Hong Kong,January 2019,A330
RN,Hong Kong to Vancouver ,January 2019,A330
RN,Beijing to Hong Kong,January 2019,A330
RN,Bangkok to Los Angeles via Hong Kong,December 2018,A350
RN,Ho Chi Minh to Hong Kong via Vancouver,November 2018,NONE
RN,Hong Kong to Ho Chi Minh City,November 2018,NONE
RN,Hong Kong to Okinawa,November 2018,A330
RN,Tokyo to Bangkok via Hong Kong,June 2018,A330
RN,Hong Kong to Bangkok,August 2018,A330-300 / A350-900
RN,Hong Kong to Seoul,March 2018,A320
RN,Hong Kong to Hanoi,June 2018,NONE
RN,Auckland to Hong Kong,December 2017,A330-200
RN,Hong Kong to Vancouver,November 2017,A330
RN,Hong Kong to Seattle via Vancouver,May 2018,NONE
RN,Hong Kong to Nanjing,March 2018,NONE
RN,Bali to Taipei via Hong Kong,May 2018,NONE
RN,Bangkok to Hong Kong,March 2018,A330
RN,Hong Kong to Okinawa,March 2018,NONE
RN,Bangkok to Vancouver via Hong Kong,March 2018,A330-200
RN,Vancouver to Taipei via Hong Kong,October 2017,A350-900
RN,Seoul Incheon to Hong Kong,February 2018,A330-343X
RN,Bangkok to Los Angeles via Hong Kong,January 2018,NONE
RN,Auckland to Narita via Hong Kong,December 2017,NONE
RN,Auckland to Taipei via Hong Kong,November 2017,A330
RN,Gold Coast to Shanghai via Hong Kong,October 2017,NONE
RN,Hong Kong to Seoul Incheon,October 2017,NONE
RN,Hong Kong to Seoul,August 2017,NONE
RN,Vancouver to Taipei via Hong Kong,July 2017,NONE
RN,Beijing to Bangkok via Hong Kong,July 2017,NONE
RN,Hong Kong to Beijing,June 2017,A320
RN,Hong Kong to Taipei,April 2017,A330-300
RN,Tokyo Narita to Hong Kong,December 2016,A333
RN,Mumbai to Auckland via Hong Kong,February 2017,NONE
RN,Beijing to Hong Kong,January 2017,A330
RN,BKK to HKG,January 2017,A330
RN,HKG to CTU,January 2017,A320
RN,KIX to HKG,November 2016,NONE
RN,OKA to HKG,November 2016,A330-300
RN,PVG to BKK via HKG,October 2016,A330-200
RN,HAN to HKG,September 2016,NONE
RN,HKG to PEK,July 2016,A330
RN,PEK to HKG,July 2016,A330
RN,OOL to HKG via CNS,May 2016,A330-300
RN,HKG to HAN,May 2016,A320
RN,HKG to PEK,February 2016,A330-300
RN,DPS to HKG,April 2016,A300-330
RN,TPE to HKG,March 2016,A330
RN,HKG to BKK,February 2016,A330
RN,PVG to BKK via HKG,January 2016,A330-200/300
RN,HKG to BKK,January 2016,A330
RN,HKG to TPE,January 2016,A330-300
RN,HKG to OKA,January 2016,A330-300
RN,Hong Kong to Taipei,October 2015,A330
RN,HKG to BKK,June 2015,A330-200
RN,Hong Kong to Denpasar,July 2015,A330-200
RN,Chongqing to Hong Kong,August 2015,A320
RN,PVG to HKG,August 2015,A330-200
RN,Hong Kong to Taipei,August 2015,A330
RN,Shanghai to Hong Kong,July 2015,A332
RN,HKG to DPS,May 2015,A330-200
BK,Newcastle to Perpignan via Paris,September 2018,NONE
BK,Paris to Nantes,April 2018,NONE
BK,Toulon to Paris Orly,October 2017,CRJ 1000
BK,Paris to Aberdeen,July 2017,NONE
BK,Brussels to Pau via Lyon,February 2017,NONE
BK,DUS to CDG,December 2016,E190
BK,CDG to DUS,September 2016,E190
BK,BVE to ORY,July 2016,ATR-72
BK,AMS to MRS via SXB,July 2016,ERJ-145
BK,SXB to AMS,July 2016,E145
BK,LYS to BOD,March 2016,CRJ1000
BK,PUF to CDG,December 2015,CRJ-700
BK,Brive to Paris Orly,July 2015,ATR 52
BZ,Seattle to Reno,February 2021,Q-400
BZ,Seattle to Dallas,January 2020,E175
BZ,Bend to Portland,October 2019,NONE
BZ,Calgary to Anchorage,October 2019,NONE
BZ,Missoula to Seatac,June 2019,NONE
BZ,SEA to RNO,November 2015,Bombardier Q400
BZ,SEA to EUG,September 2015,Q-400
KI,Ulaanbaatar to Dalanzadgad,July 2019,ATR72-212
KK,Madrid to Chicago,July 2023,NONE
KK,San Sebastián to Rome,July 2023,NONE
KK,Madrid to London,July 2023,NONE
KK,Los Angeles to Madrid,June 2023,NONE
KK,Mexico City to Madrid,May 2023,NONE
KK,Indianapolis to Barcelona ,June 2023,NONE
KK,Boston to Alicante via Madrid,June 2023,NONE
KK,San Francisco to Amsterdam via Barcelona,June 2023,NONE
KK,Madrid to Copenhagen,June 2023,NONE
KK,Santiago to Madrid,May 2023,A330-200
KK,Bogota to Madrid,May 2023,NONE
KK,Madrid to Lisbon,May 2023,A320
KK,Lisbon to Madrid,April 2023,A320
KK,Boston to Venice via Barcelona / Madrid,May 2023,NONE
KK,Minneapolis to Madrid,February 2023,NONE
KK,Havana to London via Madrid,April 2023,A330-200
KK,Boston to Madrid,April 2023,NONE
KK,Madrid to Munich,April 2023,A319
KK,Valencia to Casablanca via Malaga,April 2023,NONE
KK,Madrid to Chicago,April 2023,NONE
KK,Madrid to Milan,March 2023,A321
KK,Rio de Janeiro to Marseille via Madrid,March 2023,A332/CRJ1000
KK,Geneva to Miami via Madrid,March 2023,NONE
KK,Boston to Madrid,February 2023,A330-300
KK,Madrid to Boston,February 2023,A330-300
KK,Lisbon to Madrid,February 2023,NONE
KK,Madrid to Alicante,February 2023,NONE
KK,Tenerife to Montevideo via Madrid,February 2023,NONE
KK,Berlin to Madrid,January 2023,NONE
KK,Madrid to Los Angeles,January 2023,NONE
KK,Madrid to Bogota,January 2023,A350
KK,London to Madrid,July 2022,NONE
KK,Tel Aviv to Chicago O'Hare via Madrid,December 2022,A330-300
KK,Los Angeles to Madrid ,November 2022,NONE
KK,Barcelona to Miami,November 2022,NONE
KK,Lisbon to Turin via Madrid,October 2022,Bombardier
KK,Porto to Turin via Madrid,September 2022,Bombardier
KK,Prague to Jerez via Madrid,November 2022,A320
KK,Tel Aviv to Madrid via Bogota,October 2022,NONE
KK,Madrid to Dallas,September 2022,NONE
KK,London to Masrid,October 2022,A320
KK,London to Madrid,October 2022,NONE
KK,Miami to Alicante ,September 2022,NONE
KK,Ibiza to Madrid,October 2022,NONE
KK,"Munich to Talara via Madrid, Lima",October 2022,A350-900
KK,Tel Aviv to Mexico City via Madrid,September 2022,NONE
KK,Frankfurt to Madrid,August 2022,NONE
KK,Porto to Boston via madrid,August 2022,NONE
KK,Madrid to New York,August 2022,NONE
KK,Marrakesh to Zagreb via Madrid,August 2022,NONE
KK,Dallas Fort-Worth to Tel Aviv,August 2022,A300
KK,Quito to London via Madrid,August 2022,A350
KK,Madrid to Washington DC,August 2022,NONE
KK,Tenerife to Brussels via Madrid,July 2022,NONE
KK,Paris to Madrid,July 2022,NONE
KK,Madrid to Hamburg,May 2022,A320
KK,Madrid to Paris,July 2022,NONE
KK,Santo Domingo to London via Madrid,July 2022,A330 300
KK,Milan Linate to Madrid,July 2022,NONE
KK,London to Havana via Madrid,July 2022,NONE
KK,Madrid to Miami,July 2022,NONE
KK,Havana to Heathrow via Madrid,June 2022,NONE
KK,San Juan to Madrid,July 2021,NONE
KK,Palma Mallorca to Ibiza,June 2022,NONE
KK,Miami to Madrid,June 2022,NONE
KK,Madrid to Los Angeles,May 2022,NONE
KK,London Heathrow to Madrid,June 2022,A350-900
KK,Barcelona to London via Madrid,June 2022,NONE
KK,New York JFK to Madrid,June 2022,A330
KK,Barcelona to San Francisco,June 2022,NONE
KK,Zurich to Mexico City via Madrid,February 2022,NONE
KK,Marseille to Boston via Madrid,June 2022,NONE
KK,Madrid to Málaga,May 2022,NONE
KK,madrid to brussels,May 2022,A320
KK,Brussels to Madrid,May 2022,A321
KK,Guayaquil to Madrid,April 2022,NONE
KK,Panama City to Madrid,April 2022,A330-200
KK,Madrid to Palma,March 2022,A321
KK,Lisbon to Madrid,April 2022,NONE
KK,Los Angeles to Barcelona,March 2022,NONE
KK,Mallorca to Madrid,March 2022,NONE
KK,New York to Alicante via Madrid,March 2022,A330
KK,Mexico City to Lisbon via Madrid,March 2022,NONE
KK,Madrid to Fuertaventura,February 2022,NONE
KK,Venice to Madrid,March 2022,NONE
KK,Zürich to Madrid,March 2022,NONE
KK,Barcelona to San Francisco,August 2021,NONE
KK,Amsterdam to Malaga,December 2021,NONE
KK,Marseille to Sao Paulo via Madrid,December 2021,A-333
KK,Madrid to Panamá City,December 2021,A340
KK,London to San Juan via Madrid,December 2021,NONE
KK,Lima to Lisbon via Madrid,November 2021,A340
KK,Madrid to Bogota ,November 2021,NONE
KK,Madrid to London,November 2021,A350-900
KK,London to Madrid,November 2021,A350-900
KK,San Sebastian to Boston via Madrid,November 2021,NONE
KK,Munich to Santo Domingo via Madrid,October 2021,A330
KK,Los Angeles to Dubrovnik via Madrid,September 2021,NONE
KK,London to Madrid,September 2021,A350
UJ,Madrid to Amsterdam,May 2023,A320
UJ,Palma Mallorca to Madrid,April 2023,A321NEO
UJ,Paris to Spain,May 2023,A320
UJ,Amsterdam to Madeira via Madrid,April 2023,A320
UJ,Madrid to London,March 2023,NONE
UJ,Madrid to Berlin,December 2022,NONE
UJ,Manchester to Madrid,September 2022,NONE
UJ,Barce;ona to Madrid,August 2022,A320
UJ,Madrid to Tenerife Norte,May 2022,A321
UJ,Madrid to Lanzarote,April 2022,NONE
UJ,Las Palmas to Madrid,April 2022,NONE
UJ,Amsterdam to Madrid,January 2022,A320
UJ,Seville to Hamburg via Madrid,November 2021,A320
UJ,Madrid to Palma,August 2021,A321 NEO
UJ,Madrid to Santorini,August 2021,NONE
UJ,Stuttgart to Las Palmas via Madrid,July 2021,A320/321
UJ,"Palma, Mallorca to Athens via Madrid",July 2021,NONE
UJ,London Gatwick to Madrid,June 2020,NONE
UJ,Gatwick to Madrid,July 2020,NONE
UJ,Gran Canaria to Madrid,February 2020,A320
UJ,Madrid to Copenhagen,January 2020,A320
UJ,Beirut to Tenerife via Madrid,November 2019,NONE
UJ,Tenerife to Madrid,November 2019,A320
UJ,Tenerife to Madrid,July 2019,A320-200
UJ,Madrid to Tenerife,August 2019,A319-100
UJ,Berlin to Madrid,September 2019,NONE
UJ,Tenerife to Madrid,June 2019,NONE
UJ,Madrid to Fuerteventura,August 2019,A320
UJ,Dusseldorf to Madrid,July 2019,NONE
UJ,Madrid to Santa Cruz de La Palma ,April 2019,A321
UJ,Amsterdam to Porto via Madrid,February 2019,NONE
UJ,Madrid to Florence,December 2018,NONE
UJ,Paris to Madrid,November 2018,NONE
UJ,Gran Canaria to Zürich via Madrid,October 2018,NONE
UJ,Paris to Madrid,June 2018,A320
UJ,Santiago De Compostela to Madrid,May 2018,NONE
UJ,Cardiff to Gran Canaria via Madrid,July 2018,A320
UJ,Stuttgart to Madrid,June 2018,NONE
UJ,Marrakesh to Malta via Madrid,June 2018,NONE
UJ,Madrid to Gatwick,May 2018,NONE
UJ,Berlin to Madrid,February 2018,NONE
UJ,Madrid to London Gatwick,February 2018,NONE
UJ,Gran Canaria to Madrid,February 2018,NONE
UJ,Madrid to Nice,September 2017,NONE
UJ,Madrid to Amsterdam,September 2017,NONE
UJ,Madrid to Dublin,August 2017,A320
UJ,Madrid to Rennes,August 2017,A320
UJ,Gatwick to Madrid,July 2017,NONE
UJ,Madrid to Amsterdam,July 2017,NONE
UJ,Madrid to Krakow,July 2017,A320
UJ,Santiago to Madrid,June 2017,NONE
UJ,London Gatwick to Madrid,May 2017,NONE
UJ,Berlin to Madrid,April 2017,A320
UJ,Madrid to Dublin,April 2017,NONE
UJ,DUB to MAD,December 2016,NONE
UJ,MAD to MAN,November 2016,NONE
UJ,MAD to LGW,October 2016,NONE
UJ,LHR to TFN,October 2016,NONE
UJ,MAD to CDG,August 2016,A320
UJ,LGW to MAD,April 2016,NONE
UJ,MAD to SCQ,March 2016,A320
UJ,LPA to LHR,March 2016,A320
UJ,LHR to LPA,March 2016,A320
UJ,MAD to AMS,March 2016,NONE
UJ,CPH to MAD,February 2016,A320
UJ,LPA to MAD,January 2016,A320-200
UJ,Gatwick to Madrid,December 2015,A320
UJ,Dublin to Valencia via MAD,September 2015,NONE
UJ,Tenerife to London Heathrow,August 2015,A320
FP,San José to Lisbon via Madrid,July 2023,NONE
OF,Nuuk to Aalborg via Keflavik,July 2023,NONE
OF,Seattle to Dublin via Keflavik,July 2023,NONE
OF,Seattle to Barcelona via Keflavik,June 2023,Boeing 757-200
OF,Portland to Dublin via Keflavik,June 2023,NONE
OF,Copenhagen to Toronto via Reykjavik,July 2023,NONE
OF,London to Seattle via Keflavik,June 2023,NONE
OF,Tel Aviv to Toronto via Reykjavik,June 2023,NONE
OF,Southampton to Baltimore via Glasgow and Keflavik,June 2023,NONE
OF,Boston to Stockholm via Keflavik,June 2023,NONE
OF,Toronto to Iceland to Finland,June 2023,NONE
OF,Reykjavik to Boston,June 2023,NONE
OF,Keflavik to Helsinki,June 2023,NONE
OF,Copenhagen to Iceland,June 2023,Boeing 737
OF,New York to Keflavik,April 2023,NONE
OF,Toronto to Keflavik,April 2023,Boeing 737-MAX9
OF,Keflavik to Oslo,April 2023,Boeing 737
OF,New York JFK to Keflavik,January 2023,NONE
OF,Keflavik to Washington,December 2022,NONE
OF,Klefavik to London,February 2023,NONE
OF,Washington to Keflavik,January 2023,NONE
OF,Newark to London via Reykjavik,January 2023,NONE
OF,Toronto to Glasgow via Reykjavik,January 2023,"Boeing 737 Max 8,9"
OF,Denver to Keflavik,December 2022,NONE
OF,San Francisco to Zurich via Keflavik,December 2022,NONE
OF,New York to London Heathrow via Keflavik,December 2022,NONE
OF,Keflavik to Copenhagen,December 2022,NONE
OF,Chicago to Copenhagen via Keflavik,December 2022,NONE
OF,Zurich to Keflavík,December 2022,Boeing 757-208
OF,Keflavík to Zurich,December 2022,Boeing 737 MAX 8
OF,Stockholm to Keflavik,December 2022,NONE
OF,Zurich to Seattle via Keflavik,December 2022,Boeing 757
OF,Keflavik to Raleigh Durham,December 2022,NONE
OF,Washington to Reykjavik,November 2022,Boeing 737 MAX 8
OF,Boston to Keflavik,November 2022,NONE
OF,Chicago to Copenhagen via Reykjavek,November 2022,NONE
OF,Washington Dulles to Reykjavik,August 2022,Boeing 757
OF,Glasgow to Seattle via  Reykjavik,October 2022,NONE
OF,Paris to Washington via Reykjavik,October 2022,Boeing 767 / 757-200
OF,Munich to Baltimore via Keflavik,September 2022,NONE
OF,Newark to London via Keflavik,September 2022,Boeing 737 MAX
OF,Helsinki to Boston via Reykavik,September 2022,NONE
OF,Seattle to Copenhagen via Keflavik,May 2022,NONE
OF,Toronto to Brussels via Reykjavik,August 2022,NONE
OF,Paris CDG to Vancouver via Keflavik ,September 2022,NONE
OF,Keflavik to Frankfurt,September 2022,Boeing 757
OF,Toronto to Keflavik,September 2022,NONE
OF,Newark to Manchester via Reykjavik,August 2022,NONE
OF,Berlin to Toronto via Keflavik,August 2022,NONE
OF,Boston to Stockholm via Keflavik,August 2022,Boeing 767-300 / 757-300
OF,Keflavik to Munich,August 2022,Boeing 737max8
